subsequence,sprot_start,sprot_end,sprot_loc,dl_start,dl_end,dl_loc
"['LQFH', 'LQS', 'LQS', 'LQS', 'PSS', 'LQFH', 'LQS', 'LQS', 'LQFH', 'LQS', 'LQFH', 'LQS', 'LQS', 'LQS', 'PSS', 'LQS', 'LQFH', 'LQS', 'LQS', 'LQS', 'LQS', 'LQS', 'LQS', 'LQS', 'LQS', 'LQFH', 'LQS', 'LVI', 'LQS', 'LQS', 'PSS', 'LQS', 'LQS', 'LQS', 'LQS', 'LQS', 'LQS', 'LVI', 'LQS', 'LQS', 'LQS', 'LQS', 'LQS', 'LQFH', 'LQS', 'LQS', 'LQS', 'LQS', 'PSS', 'LQS', 'PSS', 'LQS', 'LQFH', 'LQS', 'LQS', 'LQS', 'LQS', 'LQS', 'LQS', 'PSS', 'LQS', 'LQFH', 'LQS', 'LQS', 'LQS', 'LQS', 'PSS', 'LQS', 'LQS', 'LQS', 'PSS', 'PSS', 'LQS', 'LQS', 'LQS', 'LQS', 'IGRA', 'LQS', 'LQS', 'LQS', 'LQS', 'PSS', 'LQS', 'LQS', 'PSS', 'LQS', 'LQS', 'LQS', 'PSS', 'LQS', 'LQS', 'LQS', 'LVI']","[7, 671, 12, 411, 162, 2668, 411, 12, 2722, 679, 1645, 243, 243, 245, 1437, 1669, 201, 97, 2293, 2483, 1036, 1187, 2445, 771, 811, 4041, 3735, 1184, 549, 5015, 180, 679, 898, 145, 2761, 97, 222, 967, 104, 883, 97, 1993, 1550, 2667, 732, 2274, 640, 2628, 162, 17, 162, 744, 4864, 2612, 17, 2808, 1502, 1011, 1118, 2181, 1015, 260, 241, 1502, 1069, 2625, 147, 1416, 143, 297, 521, 285, 2493, 685, 393, 48, 604, 679, 1312, 742, 615, 460, 427, 592, 77, 428, 907, 1513, 1409, 1633, 2057, 1103, 1143]","[10, 673, 14, 413, 164, 2671, 413, 14, 2725, 681, 1648, 245, 245, 247, 1439, 1671, 204, 99, 2295, 2485, 1038, 1189, 2447, 773, 813, 4044, 3737, 1186, 551, 5017, 182, 681, 900, 147, 2763, 99, 224, 969, 106, 885, 99, 1995, 1552, 2670, 734, 2276, 642, 2630, 164, 19, 164, 746, 4867, 2614, 19, 2810, 1504, 1013, 1120, 2183, 1017, 263, 243, 1504, 1071, 2627, 149, 1418, 145, 299, 523, 287, 2495, 687, 395, 50, 607, 681, 1314, 744, 617, 462, 429, 594, 79, 430, 909, 1515, 1411, 1635, 2059, 1105, 1145]","['Plastid', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Sarcoplasmic reticulum membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Apical cell membrane', 'Secreted', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus outer membrane', 'Nucleus', 'Cytoplasm', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Golgi apparatus', 'Cytoplasm', 'Cytoplasm', 'Nucleus outer membrane', 'Cytoplasm', 'Membrane', 'Cytoplasm', 'Vacuole membrane', 'Secreted', 'Nucleus', 'Membrane', 'Cell projection', 'Cytoplasm', 'Membrane', 'Nucleus', 'Sarcoplasmic reticulum membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Cell membrane', 'Cell projection', 'Cytoplasm', 'Endomembrane system', 'Golgi apparatus', 'Endoplasmic reticulum membrane', 'Nucleus', 'Mitochondrion outer membrane', 'Cell membrane', 'Nucleus', 'Cell junction', 'Cytoplasm', 'Endoplasmic reticulum membrane', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Endoplasmic reticulum membrane', 'Nucleus', 'Secreted', 'Membrane', 'Cell membrane', 'Cell membrane', 'Nucleus', 'Cell membrane', 'Nucleus', 'Cytoplasm', 'Secreted', 'Cell membrane', 'Nucleus', 'Cell membrane', 'Cell junction', 'Membrane', 'Cytoplasm', 'Membrane', 'Nucleus', 'Endoplasmic reticulum membrane', 'Cell junction', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Membrane']","[6, 14, 14, 14, 26, 6, 14, 14, 6, 14, 6, 14, 14, 14, 26, 14, 6, 14, 14, 14, 14, 14, 14, 14, 14, 6, 14, 29, 14, 14, 26, 14, 14, 14, 14, 14, 14, 29, 14, 14, 14, 14, 14, 6, 14, 14, 14, 14, 26, 14, 26, 14, 6, 14, 14, 14, 14, 14, 14, 26, 14, 6, 14, 14, 14, 14, 26, 14, 14, 14, 26, 26, 14, 14, 14, 14, 18, 14, 14, 14, 14, 26, 14, 14, 26, 14, 14, 14, 26, 14, 14, 14, 29]","[10, 17, 17, 17, 29, 10, 17, 17, 10, 17, 10, 17, 17, 17, 29, 17, 10, 17, 17, 17, 17, 17, 17, 17, 17, 10, 17, 32, 17, 17, 29, 17, 17, 17, 17, 17, 17, 32, 17, 17, 17, 17, 17, 10, 17, 17, 17, 17, 29, 17, 29, 17, 10, 17, 17, 17, 17, 17, 17, 29, 17, 10, 17, 17, 17, 17, 29, 17, 17, 17, 29, 29, 17, 17, 17, 17, 22, 17, 17, 17, 17, 29, 17, 17, 29, 17, 17, 17, 29, 17, 17, 17, 32]",Plastid
"['SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'LEL', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'RSF', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'KSSL', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'LEL', 'SLK', 'SLK', 'KSSL', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'LEL', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'SLK', 'LEL']","[6, 2769, 654, 1024, 613, 3532, 3569, 1744, 613, 79, 1570, 1022, 4502, 2996, 2996, 1902, 451, 503, 79, 554, 2519, 340, 673, 77, 654, 286, 769, 613, 1563, 1120, 2394, 79, 691, 1282, 3204, 1284, 2768, 880, 1257, 795, 1283, 1355, 27, 513, 613, 613, 613, 613, 134, 1812, 2546, 1193, 1341, 539, 1027, 2809, 1498, 613, 1744, 222, 651, 759, 2778, 892, 1044, 2079, 2202, 539, 588, 681, 185, 265, 959, 575, 1877, 2873, 623, 2515, 1421, 1032, 810, 613, 454, 613, 613, 613, 2972, 666]","[8, 2771, 656, 1026, 615, 3534, 3571, 1746, 615, 81, 1572, 1024, 4504, 2998, 2998, 1904, 453, 505, 81, 556, 2521, 342, 675, 79, 656, 288, 771, 615, 1565, 1122, 2396, 81, 693, 1284, 3206, 1286, 2770, 883, 1259, 797, 1285, 1357, 29, 515, 615, 615, 615, 615, 136, 1814, 2548, 1195, 1343, 541, 1029, 2811, 1500, 615, 1746, 224, 653, 761, 2780, 894, 1046, 2081, 2204, 541, 590, 683, 187, 267, 961, 577, 1880, 2875, 625, 2517, 1423, 1034, 812, 615, 456, 615, 615, 615, 2974, 668]","['Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell projection', 'Cell projection', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Nucleus outer membrane', 'Membrane', 'Membrane', 'Nucleus outer membrane', 'Cytoplasm', 'Nucleus', 'Cytoplasmic vesicle membrane', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Nucleus outer membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cell membrane', 'Cytoplasmic vesicle membrane', 'Cell membrane', 'Membrane', 'Cytoplasm', 'Membrane', 'Sarcoplasmic reticulum membrane', 'Secreted', 'Cytoplasm', 'Nucleus', 'Membrane', 'Cytoplasm', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell junction', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Late endosome membrane', 'Sarcoplasmic reticulum membrane', 'Cell membrane', 'Vacuole membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Golgi apparatus', 'Cytoplasm', 'Secreted', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Early endosome', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell projection', 'Membrane']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 39, 5, 5, 5, 5, 5, 36, 5, 5, 5, 5, 5, 5, 5, 13, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 39, 5, 5, 13, 5, 5, 5, 5, 5, 39, 5, 5, 5, 5, 5, 5, 39]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 42, 8, 8, 8, 8, 8, 39, 8, 8, 8, 8, 8, 8, 8, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 42, 8, 8, 17, 8, 8, 8, 8, 8, 42, 8, 8, 8, 8, 8, 8, 42]",Cytoplasm
[],[],[],[],[],[],Nucleus
[],[],[],[],[],[],Nucleus
"['MES', 'PSD', 'VVR', 'MES', 'PSD', 'VVR', 'GEA', 'GEA', 'GEA', 'PSD', 'VVR', 'GEA', 'GEA', 'MES', 'GEA', 'MES', 'GEA', 'GEA', 'GEA', 'VVR', 'GEA', 'PPP', 'GEA', 'GEA', 'GEA', 'GEA', 'AQR', 'GEA', 'MES', 'GEA', 'SSN', 'GEA', 'VVR', 'GEA', 'MES', 'GEA', 'MES', 'MES', 'MES', 'MES', 'MES', 'VVR', 'PPP', 'MES', 'VVR', 'VVR', 'MES', 'GEA', 'MES', 'MES', 'GEA', 'GEA', 'GEA', 'SHH', 'SHH', 'SSN', 'GEA', 'MES', 'MES', 'SSN', 'VVR', 'MES', 'MES', 'PSD', 'AQR', 'GEA', 'PSD', 'MES', 'PPP', 'PSD', 'GEA', 'SHH', 'MES', 'GEA', 'GEA', 'MES', 'GEA', 'MES', 'GEA', 'SSN', 'VVR', 'VVR', 'MES', 'PSD', 'PSD', 'PSD', 'GEA', 'MES', 'GEA', 'MES']","[5, 367, 733, 1701, 486, 1939, 794, 342, 187, 596, 1142, 3444, 62, 1438, 533, 1843, 4243, 205, 1105, 1016, 1611, 299, 494, 342, 342, 449, 563, 381, 561, 494, 210, 2385, 1757, 2304, 1537, 3165, 1434, 875, 295, 3608, 1636, 3439, 123, 1648, 658, 1071, 240, 1697, 2018, 1886, 2092, 1409, 2095, 37, 37, 292, 920, 1617, 3501, 478, 341, 928, 1, 177, 635, 978, 176, 6649, 1610, 846, 134, 37, 525, 235, 2134, 789, 1001, 1070, 808, 85, 20, 274, 1738, 351, 280, 519, 1002, 251, 167, 2766]","[7, 369, 735, 1703, 488, 1941, 796, 344, 189, 598, 1144, 3446, 64, 1440, 535, 1845, 4245, 207, 1107, 1018, 1613, 301, 496, 344, 344, 451, 565, 383, 563, 496, 212, 2387, 1759, 2306, 1539, 3167, 1436, 877, 297, 3610, 1638, 3441, 125, 1650, 660, 1073, 242, 1699, 2020, 1888, 2094, 1411, 2097, 39, 39, 294, 922, 1619, 3503, 480, 343, 930, 3, 179, 637, 980, 178, 6651, 1612, 848, 136, 39, 527, 237, 2136, 791, 1003, 1072, 810, 87, 22, 276, 1740, 353, 282, 521, 1004, 253, 169, 2768]","['Nucleus', 'Nucleus', 'Secreted', 'Cell junction', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasmic vesicle', 'Nucleus', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Cell membrane', 'Nucleus', 'Cytoplasm', 'Secreted', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Nucleus', 'Cytoplasm', 'Chromosome', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Secreted', 'Nucleus', 'Cell membrane', 'Nucleus', 'Cytoplasm', 'Cell junction', 'Cytoplasm', 'Cytoplasm', 'Cell junction', 'Secreted', 'Secreted', 'Cell junction', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Nucleus', 'Mitochondrion outer membrane', 'Mitochondrion outer membrane', 'Membrane', 'Cell membrane', 'Cell junction', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Cell junction', 'Secreted', 'Cell membrane', 'Early endosome', 'Nucleus', 'Cell membrane', 'Cell membrane', 'Secreted', 'Membrane raft', 'Nucleus', 'Mitochondrion outer membrane', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Cell membrane', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Endoplasmic reticulum', 'Nucleus', 'Cytoplasm', 'Nucleus speckle', 'Nucleus', 'Secreted', 'Cell membrane', 'Cytoplasm', 'Secreted', 'Nucleus']","[4, 29, 23, 4, 29, 23, 8, 8, 8, 29, 23, 8, 8, 4, 8, 4, 8, 8, 8, 23, 8, 62, 8, 8, 8, 8, 35, 8, 4, 8, 40, 8, 23, 8, 4, 8, 4, 4, 4, 4, 4, 23, 62, 4, 23, 23, 4, 8, 4, 4, 8, 8, 8, 57, 57, 40, 8, 4, 4, 40, 23, 4, 4, 29, 35, 8, 29, 4, 62, 29, 8, 57, 4, 8, 8, 4, 8, 4, 8, 40, 23, 23, 4, 29, 29, 29, 8, 4, 8, 4]","[7, 32, 26, 7, 32, 26, 11, 11, 11, 32, 26, 11, 11, 7, 11, 7, 11, 11, 11, 26, 11, 65, 11, 11, 11, 11, 38, 11, 7, 11, 43, 11, 26, 11, 7, 11, 7, 7, 7, 7, 7, 26, 65, 7, 26, 26, 7, 11, 7, 7, 11, 11, 11, 60, 60, 43, 11, 7, 7, 43, 26, 7, 7, 32, 38, 11, 32, 7, 65, 32, 11, 60, 7, 11, 11, 7, 11, 7, 11, 43, 26, 26, 7, 32, 32, 32, 11, 7, 11, 7]",Nucleus
[],[],[],[],[],[],Nucleus
[],[],[],[],[],[],Extracellular
[],[],[],[],[],[],Cytoplasm
"['SSARL', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'SSARL', 'ARS', 'ARS', 'ARS', 'SSARL', 'ARS', 'ARS', 'SAQ', 'ARS', 'ARS', 'ARS', 'ARS', 'SSARL', 'ARS', 'ARS', 'TSAKTA', 'ARS', 'ARS', 'ARS', 'SAQ', 'ARS', 'ARS', 'ARLA', 'ARLA', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'SAQ', 'SSARL', 'ARLA', 'ARS', 'ARS', 'SAQ', 'ARLA', 'ARLA', 'AGS', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'SAQ', 'ARS', 'ARS', 'SSARL', 'SAQ', 'ARS', 'AGS', 'ARS', 'SAQ', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'SAQ', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'ARS', 'LTSS', 'ARS', 'SAQ', 'ARS', 'SAQ', 'ARS', 'AGS', 'SAQ', 'ARS', 'ARS', 'ARLA', 'ARS', 'ARS', 'SAQ']","[12, 1098, 3480, 348, 1098, 348, 2623, 7185, 895, 891, 1906, 6293, 6114, 4182, 816, 1387, 1252, 3830, 511, 2458, 1065, 317, 163, 115, 1582, 724, 2466, 231, 3856, 491, 521, 3853, 308, 313, 738, 735, 892, 877, 570, 4262, 4264, 654, 823, 16, 177, 723, 1146, 1582, 828, 435, 50, 4259, 198, 1296, 113, 314, 785, 316, 362, 2577, 713, 1243, 57, 3247, 1934, 440, 37, 37, 168, 4911, 773, 2577, 1066, 255, 264, 896, 305, 460, 654, 849, 109, 1002, 259, 2575, 5936, 959, 1032, 307, 651]","[16, 1100, 3482, 350, 1100, 350, 2625, 7189, 897, 893, 1908, 6297, 6116, 4184, 818, 1389, 1254, 3832, 513, 2462, 1067, 319, 168, 117, 1584, 726, 2468, 233, 3858, 494, 524, 3855, 310, 315, 740, 737, 894, 881, 573, 4264, 4266, 656, 826, 19, 179, 725, 1148, 1584, 830, 437, 52, 4261, 200, 1298, 115, 316, 787, 320, 364, 2579, 715, 1245, 59, 3249, 1936, 442, 39, 39, 170, 4913, 775, 2579, 1068, 257, 266, 899, 307, 462, 656, 851, 111, 1004, 261, 2577, 5938, 962, 1034, 309, 653]","['Nucleus', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Golgi apparatus', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Cytoplasm', 'Cell membrane', 'Cell membrane', 'Endoplasmic reticulum membrane', 'Nucleus', 'Golgi apparatus membrane', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cell membrane', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Nucleus', 'Cell projection', 'Nucleus outer membrane', 'Nucleus outer membrane', 'Membrane', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Cell membrane', 'Endoplasmic reticulum membrane', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus outer membrane', 'Nucleus', 'Nucleus', 'Nucleus', 'Nucleus outer membrane', 'Cytoplasm', 'Nucleus', 'Membrane', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Lysosome membrane', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Cell junction', 'Cell membrane', 'Membrane', 'Membrane', 'Sarcoplasmic reticulum membrane', 'Sarcoplasmic reticulum membrane', 'Nucleus', 'Cytoplasm', 'Cell junction', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Cytoplasm', 'Endoplasmic reticulum membrane', 'Cytoplasm', 'Cytoplasm', 'Membrane']","[11, 17, 17, 17, 17, 17, 17, 11, 17, 17, 17, 11, 17, 17, 27, 17, 17, 17, 17, 11, 17, 17, 35, 17, 17, 17, 27, 17, 17, 23, 23, 17, 17, 17, 17, 17, 27, 11, 23, 17, 17, 27, 23, 23, 32, 17, 17, 17, 17, 17, 17, 17, 17, 17, 27, 17, 17, 11, 27, 17, 32, 17, 27, 17, 17, 17, 17, 17, 27, 17, 17, 17, 17, 17, 17, 42, 17, 27, 17, 27, 17, 32, 27, 17, 17, 23, 17, 17, 27]","[16, 20, 20, 20, 20, 20, 20, 16, 20, 20, 20, 16, 20, 20, 30, 20, 20, 20, 20, 16, 20, 20, 41, 20, 20, 20, 30, 20, 20, 27, 27, 20, 20, 20, 20, 20, 30, 16, 27, 20, 20, 30, 27, 27, 35, 20, 20, 20, 20, 20, 20, 20, 20, 20, 30, 20, 20, 16, 30, 20, 35, 20, 30, 20, 20, 20, 20, 20, 30, 20, 20, 20, 20, 20, 20, 46, 20, 30, 20, 30, 20, 35, 30, 20, 20, 27, 20, 20, 30]",Nucleus
[],[],[],[],[],[],Cytoplasm
"['ESVSC', 'ESVSC', 'LSLV', 'PERLQ', 'ESVSC', 'AVRTGD', 'LSLV', 'EQER', 'EQER', 'EQER', 'ESVSC', 'LSLV', 'EQER', 'EQER', 'EQER', 'EVE', 'LSLV', 'EQER', 'EVE', 'EQER', 'EVE', 'EVE', 'EQER', 'LSLV', 'EVE', 'PERLQ', 'EQER', 'EQER', 'EVE', 'EQER', 'EQER', 'LSLV', 'LSLV', 'EQER', 'EVE', 'EQER', 'EQER', 'LSLV', 'LSLV', 'EVE', 'EVE', 'EQER', 'EVE', 'EQER', 'EVE', 'EVE', 'NSH', 'EVE', 'VRE', 'EVE', 'LSLV', 'EVE', 'EVE', 'LSLV', 'EVE', 'EVE', 'LSLV', 'EVE', 'LSLV', 'EVE', 'EVE', 'LSLV', 'PERLQ', 'VEKE', 'EVE', 'EVE', 'EQER', 'LSLV', 'EQER', 'EQER', 'EVE', 'NSH', 'EQER', 'EVE', 'EQER', 'EVE', 'EVE', 'EQER', 'NSH', 'VEKE', 'EQER', 'EVE', 'EQER', 'EVE', 'EVE', 'LSLV', 'EQER', 'EVE', 'EVE', 'NSH']","[2, 2, 21, 26, 1516, 429, 1053, 379, 2585, 3518, 1516, 1456, 3565, 39, 1005, 1223, 1455, 378, 379, 671, 118, 1230, 1195, 431, 1067, 2185, 1442, 1143, 624, 823, 439, 3091, 3096, 729, 729, 1039, 507, 30, 882, 1223, 611, 786, 651, 444, 1393, 1113, 1717, 407, 51, 1407, 19783, 1394, 670, 1289, 2008, 970, 2030, 2128, 2020, 2924, 1398, 1288, 177, 1308, 739, 379, 1424, 1290, 259, 259, 541, 271, 2679, 715, 1418, 4372, 1310, 973, 1667, 1766, 1519, 1123, 1197, 1113, 2207, 1755, 7, 317, 1539, 1667]","[6, 6, 24, 30, 1520, 434, 1056, 382, 2588, 3521, 1520, 1459, 3568, 42, 1008, 1225, 1458, 381, 381, 674, 120, 1232, 1198, 434, 1069, 2189, 1445, 1146, 626, 826, 442, 3094, 3099, 732, 731, 1042, 510, 33, 885, 1225, 613, 789, 653, 447, 1395, 1115, 1719, 409, 53, 1409, 19786, 1396, 672, 1292, 2010, 972, 2033, 2130, 2023, 2926, 1400, 1291, 181, 1311, 741, 381, 1427, 1293, 262, 262, 543, 273, 2682, 717, 1421, 4374, 1312, 976, 1669, 1769, 1522, 1125, 1200, 1115, 2209, 1758, 10, 319, 1541, 1669]","['Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Endomembrane system', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Nucleus outer membrane', 'Cytoplasm', 'Endomembrane system', 'Cytoplasm', 'Nucleus', 'Cell membrane', 'Cell junction', 'Cell junction', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cell junction', 'Nucleus outer membrane', 'Golgi apparatus', 'Cytoplasm', 'Nucleus', 'Mitochondrion outer membrane', 'Mitochondrion outer membrane', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Endoplasmic reticulum membrane', 'Cytoplasm', 'Nucleus outer membrane', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Nucleus', 'Cell projection', 'Cytoplasm', 'Golgi apparatus', 'Cytoplasm', 'Membrane', 'Cytoplasm', 'Nucleus', 'Sarcoplasmic reticulum membrane', 'Cytoplasm', 'Sarcoplasmic reticulum membrane', 'Cell membrane', 'Golgi apparatus', 'Membrane', 'Nucleus', 'Nucleus', 'Cell junction', 'Cytoplasm', 'Membrane', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasmic vesicle', 'Nucleus', 'Cytoplasm', 'Membrane', 'Cytoplasm', 'Nucleus', 'Sarcoplasmic reticulum membrane', 'Nucleus', 'Golgi apparatus', 'Cell junction', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Nucleus', 'Membrane', 'Endoplasmic reticulum membrane', 'Nucleus']","[1, 1, 21, 25, 1, 9, 21, 32, 32, 32, 1, 21, 32, 32, 32, 38, 21, 32, 38, 32, 38, 38, 32, 21, 38, 25, 32, 32, 38, 32, 32, 21, 21, 32, 38, 32, 32, 21, 21, 38, 38, 32, 38, 32, 38, 38, 55, 38, 64, 38, 21, 38, 38, 21, 38, 38, 21, 38, 21, 38, 38, 21, 25, 51, 38, 38, 32, 21, 32, 32, 38, 55, 32, 38, 32, 38, 38, 32, 55, 51, 32, 38, 32, 38, 38, 21, 32, 38, 38, 55]","[6, 6, 25, 30, 6, 15, 25, 36, 36, 36, 6, 25, 36, 36, 36, 41, 25, 36, 41, 36, 41, 41, 36, 25, 41, 30, 36, 36, 41, 36, 36, 25, 25, 36, 41, 36, 36, 25, 25, 41, 41, 36, 41, 36, 41, 41, 58, 41, 67, 41, 25, 41, 41, 25, 41, 41, 25, 41, 25, 41, 41, 25, 30, 55, 41, 41, 36, 25, 36, 36, 41, 58, 36, 41, 36, 41, 41, 36, 58, 55, 36, 41, 36, 41, 41, 25, 36, 41, 41, 58]",Cytoplasm
[],[],[],[],[],[],Extracellular
[],[],[],[],[],[],Cell.membrane
