subsequence,sprot_start,sprot_end,sprot_loc,dl_start,dl_end,dl_loc
"['MSSP', 'AEDYI', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'LTGGV', 'AEDYI', 'AEDYI', 'LTGGV', 'LTGGV', 'LTGGV', 'MSSP', 'LTGGV', 'LTGGV', 'MSSP', 'MSSP', 'MSSP', 'LTGGV', 'LTGGV', 'LTGGV', 'LTGGV', 'LTGGV', 'LTGGV', 'LTGGV', 'LTGGV', 'LTGGV', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'LTGGV', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'MSSP', 'LTGGV', 'LTGGV', 'MSSP', 'MSSP']","[1, 194, 1, 1, 1, 1, 119, 871, 761, 21, 278, 150, 8, 206, 390, 53, 115, 57, 445, 186, 186, 186, 24, 24, 24, 89, 87, 1, 1, 31, 1, 33, 1, 321, 321, 369, 375, 182, 182, 309, 229, 13, 1, 1, 1, 1, 1, 262, 208, 209, 1, 120, 359, 257, 354, 336, 310, 1, 112, 115, 374, 1, 1, 538, 401, 471, 1]","[4, 198, 4, 4, 4, 4, 123, 875, 765, 25, 282, 154, 11, 210, 394, 56, 118, 60, 449, 190, 190, 190, 28, 28, 28, 93, 91, 4, 4, 34, 4, 36, 4, 324, 324, 372, 378, 185, 185, 312, 232, 17, 4, 4, 4, 4, 4, 265, 211, 212, 4, 123, 362, 260, 357, 339, 313, 4, 115, 118, 377, 4, 4, 542, 405, 474, 4]","['Cytoplasm', 'Secreted', 'Mitochondrion inner membrane', 'Cell membrane', 'Cell membrane', 'Endoplasmic reticulum membrane', 'Cell junction', 'Membrane', 'Nucleus', 'Mitochondrion matrix', 'Cytoplasm', 'Mitochondrion inner membrane', 'Membrane', 'Endoplasmic reticulum membrane', 'Endoplasmic reticulum membrane', 'Cytoplasm', 'Early endosome membrane', 'Nucleus', 'Cell outer membrane', 'Mitochondrion outer membrane', 'Mitochondrion outer membrane', 'Mitochondrion outer membrane', 'Endoplasmic reticulum lumen', 'Endoplasmic reticulum lumen', 'Endoplasmic reticulum lumen', 'Cell membrane', 'Cell membrane', 'Peroxisome matrix', 'Nucleus', 'Endoplasmic reticulum membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Lateral cell membrane', 'Lateral cell membrane', 'Secreted', 'Cytoplasm', 'Membrane', 'Membrane', 'Membrane', 'Mitochondrion inner membrane', 'Endomembrane system', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Endoplasmic reticulum membrane', 'Endoplasmic reticulum membrane', 'Cell junction', 'Mitochondrion intermembrane space', 'Membrane', 'Nucleus', 'Secreted', 'Nucleus', 'Nucleus', 'Nucleus', 'Endoplasmic reticulum membrane', 'Mitochondrion', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Cell junction', 'Cytoplasm']","[0, 129, 0, 0, 0, 0, 334, 129, 129, 334, 334, 334, 0, 334, 334, 0, 0, 0, 334, 334, 334, 334, 334, 334, 334, 334, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 334, 0, 0]","[4, 134, 4, 4, 4, 4, 339, 134, 134, 339, 339, 339, 4, 339, 339, 4, 4, 4, 339, 339, 339, 339, 339, 339, 339, 339, 339, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 339, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 339, 339, 4, 4]",Cytoplasm
"['MEDSS', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'MEDSS', 'MEDSS', 'MEDSS', 'MEDSS', 'KAKYT', 'KAKYT', 'MEDSS', 'MEDSS', 'MEDSS', 'MEDSS', 'MEDSS', 'MEDSS', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'MEDSS', 'KAKYT', 'MEDSS', 'MEDSS', 'KAKYT', 'KAKYT', 'KAKYT', 'MEDSS', 'MEDSS', 'MEDSS', 'KAKYT', 'MEDSS', 'MEDSS', 'MEDSS', 'KAKYT', 'KAKYT', 'MEDSS', 'MEDSS', 'MEDSS', 'MEDSS', 'MEDSS', 'MEDSS', 'KAKYT', 'MEDSS', 'MEDSS', 'MEDSS', 'MEDSS', 'MEDSS', 'KAKYT', 'MEDSS', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'MEDSS', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'KAKYT', 'MEDSS', 'MEDSS', 'MEDSS']","[1, 319, 320, 320, 320, 309, 501, 508, 107, 278, 812, 760, 786, 635, 636, 636, 1088, 331, 1443, 1447, 1729, 1713, 1, 217, 120, 222, 328, 362, 512, 57, 324, 1, 309, 1, 511, 108, 87, 548, 465, 507, 1089, 525, 413, 892, 2611, 521, 1, 5, 90, 90, 62, 33, 35, 35, 217, 210, 33, 271, 276, 235, 362, 362, 362, 363, 397, 51, 218, 186, 1, 77, 1]","[5, 323, 324, 324, 324, 313, 505, 512, 111, 282, 816, 764, 790, 639, 640, 640, 1092, 335, 1447, 1451, 1733, 1717, 5, 221, 124, 226, 332, 366, 516, 61, 328, 5, 313, 5, 515, 112, 91, 552, 469, 511, 1093, 529, 417, 896, 2615, 525, 5, 9, 94, 94, 66, 37, 39, 39, 221, 214, 37, 275, 280, 239, 366, 366, 366, 367, 401, 55, 222, 190, 5, 81, 5]","['Endoplasmic reticulum membrane', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Basolateral cell membrane', 'Cell projection', 'Cytoplasm', 'Nucleus', 'Peroxisome', 'Nucleus', 'Cytoplasmic vesicle', 'Cytoplasmic vesicle', 'Nucleus', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Cell membrane', 'Cell membrane', 'Cell membrane', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Lysosome membrane', 'Cell inner membrane', 'Cytoplasm', 'Cytoplasm', 'Plastid', 'Cytoplasm', 'Vacuole membrane', 'Basolateral cell membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Mitochondrion', 'Cell projection', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Host membrane', 'Host cytoplasm', 'Membrane', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Secreted', 'Secreted', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Basolateral cell membrane', 'Basolateral cell membrane', 'Cytoplasm', 'Cytoplasm', 'Apical cell membrane']","[0, 67, 67, 67, 67, 67, 0, 0, 0, 0, 67, 67, 0, 0, 0, 0, 0, 0, 67, 67, 67, 67, 0, 67, 0, 0, 67, 67, 67, 0, 0, 0, 67, 0, 0, 0, 67, 67, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 67, 0, 67, 67, 67, 67, 67, 0, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 0, 0, 0]","[5, 72, 72, 72, 72, 72, 5, 5, 5, 5, 72, 72, 5, 5, 5, 5, 5, 5, 72, 72, 72, 72, 5, 72, 5, 5, 72, 72, 72, 5, 5, 5, 72, 5, 5, 5, 72, 72, 5, 5, 5, 5, 5, 5, 72, 5, 5, 5, 5, 5, 72, 5, 72, 72, 72, 72, 72, 5, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 5, 5, 5]",Cytoplasm
"['MLSAHWEKKK', 'MLSAHWEKKK', 'MLSAHWEKKK']","[82, 82, 1]","[91, 91, 10]","['Cytoplasm', 'Cytoplasm', 'Cytoplasm']","[0, 0, 0]","[10, 10, 10]",Cytoplasm
"['MSGIGNKRAAGEPGTSMPPE', 'MSGIGNKRAAGEPGTSMPPE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'MSGIGNKRAAGEPGTSMPPE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE', 'KKAAVE']","[1, 1, 54, 54, 136, 198, 470, 634, 1, 159, 270, 203, 219, 109, 472, 472, 4, 489, 493, 765, 46, 135, 4, 54, 54]","[20, 20, 59, 59, 141, 203, 475, 639, 20, 164, 275, 208, 224, 114, 477, 477, 9, 494, 498, 770, 51, 140, 9, 59, 59]","['Nucleus', 'Nucleus', 'Peroxisome', 'Peroxisome', 'Cell membrane', 'Cell inner membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Endoplasmic reticulum membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Peroxisome', 'Cell membrane', 'Cell membrane', 'Plastid', 'Cytoplasm', 'Nucleus', 'Peroxisome', 'Peroxisome', 'Peroxisome']","[0, 0, 20, 20, 20, 20, 20, 20, 0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[20, 20, 26, 26, 26, 26, 26, 26, 20, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]",Nucleus
"['RFLDE', 'RFLDE', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'RASGS', 'RFLDE', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'RFLDE', 'RFLDE', 'RASGS', 'RASGS', 'RFLDE', 'RFLDE', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'RFLDE', 'RFLDE', 'RFLDE', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'RFLDE', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'RASGS', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'AARAR', 'RASGS', 'AARAR', 'AARAR']","[83, 83, 163, 31, 31, 31, 111, 335, 14, 14, 140, 140, 124, 357, 417, 308, 279, 291, 415, 418, 13, 13, 13, 80, 22, 16, 13, 58, 492, 315, 367, 616, 87, 4, 4, 4, 195, 202, 167, 18, 18, 48, 192, 269, 268, 320, 302, 498, 226, 269, 269, 202, 233, 652, 82, 82, 26, 116, 833, 13, 681, 63, 64, 273, 901, 546, 553, 515, 44, 37, 37, 19, 1025, 1044, 1029, 236, 237, 226, 114, 875, 767, 1090, 1369, 194, 785, 551, 1251, 372, 1176]","[87, 87, 167, 35, 35, 35, 115, 339, 18, 18, 144, 144, 128, 361, 421, 312, 283, 295, 419, 422, 17, 17, 17, 84, 26, 20, 17, 62, 496, 319, 371, 620, 91, 8, 8, 8, 199, 206, 171, 22, 22, 52, 196, 273, 272, 324, 306, 502, 230, 273, 273, 206, 237, 656, 86, 86, 30, 120, 837, 17, 685, 67, 68, 277, 905, 550, 557, 519, 48, 41, 41, 23, 1029, 1048, 1033, 240, 241, 230, 118, 879, 771, 1094, 1373, 198, 789, 555, 1255, 376, 1180]","['Mitochondrion inner membrane', 'Mitochondrion inner membrane', 'Nucleus', 'Endoplasmic reticulum membrane', 'Endoplasmic reticulum membrane', 'Endoplasmic reticulum membrane', 'Endoplasmic reticulum', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Endoplasmic reticulum membrane', 'Endoplasmic reticulum membrane', 'Chromosome', 'Golgi apparatus membrane', 'Nucleus', 'Cytoplasm', 'Mitochondrion', 'Mitochondrion', 'Mitochondrion', 'Nucleus', 'Lysosome', 'Cell membrane', 'Nucleus', 'Mitochondrion inner membrane', 'Endomembrane system', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Vacuole', 'Mitochondrion', 'Mitochondrion', 'Mitochondrion', 'Nucleus inner membrane', 'Secreted', 'Secreted', 'Nucleus', 'Nucleus', 'Secreted', 'Golgi apparatus membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell projection', 'Cytoplasm', 'Cell membrane', 'Membrane', 'Membrane', 'Cytoplasmic vesicle', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Endoplasmic reticulum membrane', 'Cell membrane', 'Nucleus', 'Nucleus', 'Golgi apparatus', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Mitochondrion matrix', 'Mitochondrion matrix', 'Endoplasmic reticulum membrane', 'Apical cell membrane', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Cell projection', 'Cell membrane', 'Cell membrane', 'Cytoplasmic vesicle', 'Cytoplasmic vesicle', 'Cell junction', 'Nucleus', 'Secreted', 'Secreted', 'Apical cell membrane', 'Cytoplasm', 'Nucleus', 'Cell membrane', 'Nucleus', 'Secreted', 'Cytoplasm', 'Membrane']","[82, 82, 93, 93, 93, 93, 101, 82, 93, 93, 93, 93, 93, 82, 82, 101, 101, 82, 82, 101, 101, 101, 101, 93, 93, 93, 93, 93, 101, 101, 101, 101, 101, 93, 93, 93, 93, 93, 93, 93, 93, 93, 82, 82, 82, 93, 93, 93, 93, 93, 93, 101, 101, 101, 101, 101, 101, 101, 82, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 101, 101, 101, 101, 101, 101, 101, 101, 101, 93, 93, 93, 93, 93, 101, 93, 93]","[87, 87, 98, 98, 98, 98, 106, 87, 98, 98, 98, 98, 98, 87, 87, 106, 106, 87, 87, 106, 106, 106, 106, 98, 98, 98, 98, 98, 106, 106, 106, 106, 106, 98, 98, 98, 98, 98, 98, 98, 98, 98, 87, 87, 87, 98, 98, 98, 98, 98, 98, 106, 106, 106, 106, 106, 106, 106, 87, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 106, 106, 106, 106, 106, 106, 106, 106, 106, 98, 98, 98, 98, 98, 106, 98, 98]",Mitochondrion
"['SFRTH', 'RQVFR', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SFRTH', 'SFRTH', 'SFRTH', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SFRTH', 'SFRTH', 'RQVFR', 'SIIYL', 'SIIYL', 'SFRTH', 'RQVFR', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'RQVFR', 'RQVFR', 'RQVFR', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SFRTH', 'RQVFR', 'RQVFR', 'RQVFR', 'RQVFR', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SFRTH', 'SFRTH', 'SFRTH', 'RQVFR', 'RQVFR', 'RQVFR', 'RQVFR', 'RQVFR', 'SIIYL', 'SIIYL', 'SIIYL', 'SFRTH', 'SFRTH', 'SFRTH', 'SFRTH', 'RQVFR', 'RQVFR', 'RQVFR', 'RQVFR', 'RQVFR', 'RQVFR', 'RQVFR', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'SIIYL', 'RQVFR', 'RQVFR', 'RQVFR', 'SFRTH', 'SFRTH', 'SFRTH', 'SFRTH', 'SIIYL', 'SIIYL', 'SFRTH', 'SFRTH']","[42, 276, 252, 33, 33, 278, 278, 69, 286, 281, 413, 413, 413, 208, 170, 793, 462, 673, 71, 227, 929, 421, 154, 14, 49, 61, 256, 116, 279, 13, 114, 133, 257, 258, 281, 47, 307, 151, 155, 156, 65, 363, 288, 286, 53, 413, 507, 537, 541, 370, 134, 386, 195, 571, 293, 784, 614, 71, 392, 317, 903, 891, 878, 875, 827, 858, 789, 768, 208, 664, 640, 101, 1021, 1564, 2235, 39, 9, 40, 40, 40, 12, 17, 9, 9]","[46, 280, 256, 37, 37, 282, 282, 73, 290, 285, 417, 417, 417, 212, 174, 797, 466, 677, 75, 231, 933, 425, 158, 18, 53, 65, 260, 120, 283, 17, 118, 137, 261, 262, 285, 51, 311, 155, 159, 160, 69, 367, 292, 290, 57, 417, 511, 541, 545, 374, 138, 390, 199, 575, 297, 788, 618, 75, 396, 321, 907, 895, 882, 879, 831, 862, 793, 772, 212, 668, 644, 105, 1025, 1568, 2239, 43, 13, 44, 44, 44, 16, 21, 13, 13]","['Cytoplasm', 'Cell membrane', 'Golgi apparatus membrane', 'Sarcoplasmic reticulum membrane', 'Sarcoplasmic reticulum membrane', 'Cell membrane', 'Cell membrane', 'Cytoplasm', 'Mitochondrion matrix', 'Mitochondrion matrix', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Cell membrane', 'Endosome', 'Membrane', 'Endoplasmic reticulum membrane', 'Cytoplasm', 'Nucleus', 'Cell membrane', 'Basolateral cell membrane', 'Nucleus', 'Mitochondrion inner membrane', 'Nucleus', 'Secreted', 'Cell membrane', 'Cytoplasm', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Plastid', 'Cell membrane', 'Cell membrane', 'Mitochondrion matrix', 'Plastid', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Vacuole membrane', 'Cell membrane', 'Mitochondrion matrix', 'Cell inner membrane', 'Nucleus', 'Cytoplasm', 'Plastid', 'Cytoplasm', 'Cytoplasm', 'Vacuole membrane', 'Endoplasmic reticulum membrane', 'Cytoplasm', 'Vacuole', 'Cell membrane', 'Nucleus', 'Cell membrane', 'Cell membrane', 'Cytoplasm', 'Cell outer membrane', 'Secreted', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Cell membrane', 'Membrane', 'Vacuole membrane', 'Cell membrane', 'Cytoplasm', 'Vacuole membrane', 'Plastid', 'Vacuole membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Secreted', 'Plastid', 'Cytoplasm', 'Cytoplasm']","[225, 38, 249, 249, 249, 249, 249, 249, 249, 249, 225, 225, 225, 249, 249, 249, 249, 225, 225, 38, 249, 249, 225, 38, 249, 249, 249, 249, 38, 38, 38, 249, 249, 249, 249, 225, 38, 38, 38, 38, 249, 249, 249, 249, 225, 225, 225, 38, 38, 38, 38, 38, 249, 249, 249, 225, 225, 225, 225, 38, 38, 38, 38, 38, 38, 38, 249, 249, 249, 249, 249, 249, 249, 38, 38, 38, 225, 225, 225, 225, 249, 249, 225, 225]","[230, 43, 254, 254, 254, 254, 254, 254, 254, 254, 230, 230, 230, 254, 254, 254, 254, 230, 230, 43, 254, 254, 230, 43, 254, 254, 254, 254, 43, 43, 43, 254, 254, 254, 254, 230, 43, 43, 43, 43, 254, 254, 254, 254, 230, 230, 230, 43, 43, 43, 43, 43, 254, 254, 254, 230, 230, 230, 230, 43, 43, 43, 43, 43, 43, 43, 254, 254, 254, 254, 254, 254, 254, 43, 43, 43, 230, 230, 230, 230, 254, 254, 230, 230]",Lysosome/Vacuole
"['MVSTHNRDKPWDTDD', 'MVSTHNRDKPWDTDD', 'MVSTHNRDKPWDTDD', 'MVSTHNRDKPWDTDD', 'MVSTHNRDKPWDTDD', 'MVSTHNRDKPWDTDD']","[1, 1, 1, 1, 1, 1]","[15, 15, 15, 15, 15, 15]","['Nucleus', 'Nucleus', 'Nucleus', 'Nucleus', 'Nucleus', 'Nucleus']","[0, 0, 0, 0, 0, 0]","[15, 15, 15, 15, 15, 15]",Nucleus
"['MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'RRGDNIVVLA', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS', 'MAEAS']","[1, 1, 1, 1, 1, 354, 325, 68, 1, 173, 745, 656, 656, 1, 103, 1197, 604, 2521, 7, 62, 1, 1, 1, 1, 1, 124, 76, 1, 1, 1, 532, 750, 76, 202, 1, 1, 434, 1, 1, 1, 1, 106, 277, 956, 4360, 89, 1, 19, 19, 1, 93, 96, 96, 38, 144, 1, 105, 105, 8, 8, 185, 174, 1, 242, 135, 1, 1, 1, 1, 1, 1, 113, 1, 203, 1]","[5, 5, 5, 5, 5, 358, 329, 72, 5, 177, 749, 660, 660, 5, 107, 1201, 608, 2525, 11, 66, 5, 5, 5, 5, 5, 128, 80, 5, 5, 5, 536, 754, 80, 206, 5, 5, 438, 5, 5, 5, 5, 110, 281, 960, 4364, 98, 5, 23, 23, 5, 97, 100, 100, 42, 148, 5, 109, 109, 12, 12, 189, 178, 5, 246, 139, 5, 5, 5, 5, 5, 5, 117, 5, 207, 5]","['Cytoplasm', 'Nucleus', 'Cell membrane', 'Cytoplasm', 'Cytoplasm', 'Cell membrane', 'Membrane', 'Membrane', 'Nucleus', 'Membrane', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cell membrane', 'Nucleus', 'Nucleus', 'Nucleus outer membrane', 'Nucleus', 'Nucleus', 'Host cytoplasm', 'Nucleus', 'Vacuole membrane', 'Cytoplasm', 'Cytoplasm', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Cell inner membrane', 'Cytoplasm', 'Membrane', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Nucleus', 'Membrane', 'Nucleus', 'Cytoplasm', 'Nucleus', 'Nucleus', 'Contractile vacuole membrane', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Secreted', 'Secreted', 'Membrane', 'Bacterial flagellum basal body', 'Bacterial flagellum basal body', 'Bacterial flagellum basal body', 'Cytoplasm', 'Plastid', 'Nucleus', 'Cell membrane', 'Cell membrane', 'Cellular thylakoid membrane', 'Cellular thylakoid membrane', 'Cytoplasm', 'Nucleus', 'Host cytoplasm', 'Cytoplasm', 'Cell membrane', 'Nucleus', 'Nucleus', 'Nucleus', 'Nucleus', 'Cell membrane', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Membrane', 'Nucleus']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 96, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",Cytoplasm
['MDDEVYKQRLTALNNL'],[1],[16],['Endoplasmic reticulum membrane'],[0],[16],Endoplasmic.reticulum
['MISFSHW'],[1],[7],['Mitochondrion membrane'],[0],[7],Mitochondrion
